ZIP Code	County Name	State Code	State Name	City Name	Source	Success	Error
71758		AR	Arkansas	Mount Holly	googlemaps	No	
71762		AR	Arkansas	Smackover	googlemaps	No	
71763		AR	Arkansas	Manning	googlemaps	No	
71764		AR	Arkansas	Stephens	googlemaps	No	
71765		AR	Arkansas	Strong	googlemaps	No	
71770		AR	Arkansas	Waldo	googlemaps	No	
71801		AR	Arkansas	Hope	googlemaps	No	
71822		AR	Arkansas	Ashdown	googlemaps	No	
71826		AR	Arkansas	Bradley	googlemaps	No	
71827		AR	Arkansas	Buckner	googlemaps	No	
71833		AR	Arkansas	Dierks	googlemaps	No	
71835		AR	Arkansas	Emmet	googlemaps	No	
71838		AR	Arkansas	Fulton	googlemaps	No	
71839		AR	Arkansas	Garland City	googlemaps	No	
71841		AR	Arkansas	Gillham	googlemaps	No	
71842		AR	Arkansas	Horatio	googlemaps	No	
71845		AR	Arkansas	Lewisville	googlemaps	No	
71846		AR	Arkansas	Lockesburg	googlemaps	No	
71847		AR	Arkansas	McCaskill	googlemaps	No	
71851		AR	Arkansas	Mineral Springs	googlemaps	No	
71852		AR	Arkansas	Nashville	googlemaps	No	
71853		AR	Arkansas	Ogden	googlemaps	No	
71854		AR	Arkansas	Texarkana	googlemaps	No	
71857		AR	Arkansas	Laneburg	googlemaps	No	
71859		AR	Arkansas	Saratoga	googlemaps	No	
71860		AR	Arkansas	Stamps	googlemaps	No	
71861		AR	Arkansas	Taylor	googlemaps	No	
71866		AR	Arkansas	Winthrop	googlemaps	No	
71909		AR	Arkansas		googlemaps	No	
71913		AR	Arkansas		googlemaps	No	
71921		AR	Arkansas	Amity	googlemaps	No	
71923		AR	Arkansas	Arkadelphia	googlemaps	No	
71929		AR	Arkansas	Bismarck	googlemaps	No	
71933		AR	Arkansas	Bonnerdale	googlemaps	No	
71940		AR	Arkansas	Delight	googlemaps	No	
71943		AR	Arkansas	Glenwood	googlemaps	No	
71949		AR	Arkansas	Buckville	googlemaps	No	
71950		Negeri Sembilan	Negeri Sembilan	Siliau	googlemaps	No	
71953		AR	Arkansas	Mena	googlemaps	No	
71957		AR	Arkansas	Mount Ida	googlemaps	No	
71959		AR	Arkansas	Newhope	googlemaps	No	
71962		AR	Arkansas	Okolona	googlemaps	No	
71964		AR	Arkansas	Pearcy	googlemaps	No	
71970		AR	Arkansas	Story	googlemaps	No	
71971		AR	Arkansas	Umpire	googlemaps	No	
71972		AR	Arkansas	Vandervoort	googlemaps	No	
71973		AR	Arkansas	Wickes	googlemaps	No	
72001		AR	Arkansas	Adona	googlemaps	No	
72002		AR	Arkansas	Alexander	googlemaps	No	
72004		AR	Arkansas	Altheimer	googlemaps	No	
72010		AR	Arkansas	Bald Knob	googlemaps	No	
72011		AR	Arkansas	Bauxite	googlemaps	No	
72012		AR	Arkansas	Beebe	googlemaps	No	
72013		AR	Arkansas	Bee Branch	googlemaps	No	
72015		AR	Arkansas	Bryant	googlemaps	No	
72016		AR	Arkansas	Bigelow	googlemaps	No	
72020		AR	Arkansas	Bradford	googlemaps	No	
72023		AR	Arkansas	Cabot	googlemaps	No	
72024		AR	Arkansas	Carlisle	googlemaps	No	
72025		AR	Arkansas	Casa	googlemaps	No	
72026		AR	Arkansas	Casscoe	googlemaps	No	
72030		AR	Arkansas	Cleveland	googlemaps	No	
72031		AR	Arkansas	Clinton	googlemaps	No	
72036		AR	Arkansas	Cotton Plant	googlemaps	No	
72038		AR	Arkansas	Crocketts Bluff	googlemaps	No	
72039		AR	Arkansas	Twin Groves	googlemaps	No	
72040		AR	Arkansas	Des Arc	googlemaps	No	
72041		AR	Arkansas	De Valls Bluff	googlemaps	No	
72044		AR	Arkansas	Edgemont	googlemaps	No	
72046		AR	Arkansas	England	googlemaps	No	
72048		AR	Arkansas	Ethel	googlemaps	No	
72051		AR	Arkansas	Fox	googlemaps	No	
72055		AR	Arkansas	Gillett	googlemaps	No	
72057		AR	Arkansas	Grapevine	googlemaps	No	
72060		AR	Arkansas	Griffithville	googlemaps	No	
72063		AR	Arkansas	Hattieville	googlemaps	No	
72065		AR	Arkansas	Hensley	googlemaps	No	
72067		AR	Arkansas	Higden	googlemaps	No	
72069		AR	Arkansas	Holly Grove	googlemaps	No	
72070		AR	Arkansas	Houston	googlemaps	No	
72073		AR	Arkansas	Humphrey	googlemaps	No	
72076		AR	Arkansas		googlemaps	No	
72079		AR	Arkansas	Jefferson	googlemaps	No	
72080		Pue.	Puebla	Puebla	googlemaps	No	
72084		AR	Arkansas	Leola	googlemaps	No	
72086		AR	Arkansas	Lonoke	googlemaps	No	
72087		AR	Arkansas	Lonsdale	googlemaps	No	
72088		AR	Arkansas	Fairfield Bay	googlemaps	No	
72101		AR	Arkansas	Howell	googlemaps	No	
72103		AR	Arkansas		googlemaps	No	
72104		AR	Arkansas	Rockport	googlemaps	No	
72106		AR	Arkansas	Mayflower	googlemaps	No	
72110		AR	Arkansas	Morrilton	googlemaps	No	
72111		AR	Arkansas	Mount Vernon	googlemaps	No	
72112		AR	Arkansas	Newport	googlemaps	No	
72113		AR	Arkansas	North Little Rock	googlemaps	No	
72118		AR	Arkansas	North Little Rock	googlemaps	No	
72120		AR	Arkansas	Sherwood	googlemaps	No	
72121		AR	Arkansas	Pangburn	googlemaps	No	
72122		AR	Arkansas	Paron	googlemaps	No	
72125		AR	Arkansas	Perry	googlemaps	No	
72126		AR	Arkansas	Perryville	googlemaps	No	
72131		AR	Arkansas	Quitman	googlemaps	No	
72132		AR	Arkansas	Redfield	googlemaps	No	
72134		AR	Arkansas	Roe	googlemaps	No	
72135		AR	Arkansas	Roland	googlemaps	No	
72137		AR	Arkansas	Rose Bud	googlemaps	No	
72141		AR	Arkansas	Scotland	googlemaps	No	
72142		AR	Arkansas	Scott	googlemaps	No	
72143		AR	Arkansas	Searcy	googlemaps	No	
72150		AR	Arkansas	Sheridan	googlemaps	No	
72153		AR	Arkansas	Shirley	googlemaps	No	
72160		AR	Arkansas	Stuttgart	googlemaps	No	
72166		AR	Arkansas	Tichnor	googlemaps	No	
72167		AR	Arkansas	Traskwood	googlemaps	No	
72175		AR	Arkansas	Wabbaseka	googlemaps	No	
72176		AR	Arkansas	Ward	googlemaps	No	
72206		AR	Arkansas	Little Rock	googlemaps	No	
72210		AR	Arkansas	Little Rock	googlemaps	No	
72310		Pue.	Puebla	Plazas Amalucan	googlemaps	No	
72320		AR	Arkansas	Brickeys	googlemaps	No	
72324		AR	Arkansas	Cherry Valley	googlemaps	No	
72326		AR	Arkansas	Colt	googlemaps	No	
72328		AR	Arkansas	Crumrod	googlemaps	No	
72331		AR	Arkansas	Earle	googlemaps	No	
72333		AR	Arkansas	Elaine	googlemaps	No	
72335		AR	Arkansas	Forrest City	googlemaps	No	
72338		AR	Arkansas	Frenchmans Bayou	googlemaps	No	
72342		AR	Arkansas		googlemaps	No	
72346		AR	Arkansas	Heth	googlemaps	No	
72347		AR	Arkansas	Hickory Ridge	googlemaps	No	
72348		AR	Arkansas	Horseshoe Lake	googlemaps	No	
72354		AR	Arkansas	Lepanto	googlemaps	No	
72355		AR	Arkansas	Lexa	googlemaps	No	
72358		AR	Arkansas	Luxora	googlemaps	No	
72366		AR	Arkansas	Marvell	googlemaps	No	
72368		AR	Arkansas	Moro	googlemaps	No	
72372		AR	Arkansas	Palestine	googlemaps	No	
72373		AR	Arkansas	Parkin	googlemaps	No	
72376		AR	Arkansas	Proctor	googlemaps	No	
72379		AR	Arkansas	Snow Lake	googlemaps	No	
72383		AR	Arkansas	Turner	googlemaps	No	
72386		AR	Arkansas	Tyronza	googlemaps	No	
72392		AR	Arkansas	Wheatley	googlemaps	No	
72396		AR	Arkansas	Wynne	googlemaps	No	
72401		AR	Arkansas	Jonesboro	googlemaps	No	
72410		Pue.	Puebla	Villa la Noria	googlemaps	No	
72411		AR	Arkansas	Bay	googlemaps	No	
72412		AR	Arkansas		googlemaps	No	
72413		AR	Arkansas	Biggers	googlemaps	No	
72416		AR	Arkansas	Bono	googlemaps	No	
72419		AR	Arkansas	Caraway	googlemaps	No	
72421		AR	Arkansas	Cash	googlemaps	No	
72422		AR	Arkansas	Corning	googlemaps	No	
72425		AR	Arkansas	Delaplaine	googlemaps	No	
72429		AR	Arkansas	Fisher	googlemaps	No	
72432		AR	Arkansas	Harrisburg	googlemaps	No	
72434		AR	Arkansas	Imboden	googlemaps	No	
72436		AR	Arkansas	Lafe	googlemaps	No	
72438		AR	Arkansas	Leachville	googlemaps	No	
72447		AR	Arkansas	Monette	googlemaps	No	
72450		AR	Arkansas	Paragould	googlemaps	No	
72453		AR	Arkansas	Peach Orchard	googlemaps	No	
72459		AR	Arkansas	Ravenden	googlemaps	No	
72461		AR	Arkansas	Rector	googlemaps	No	
72466		AR	Arkansas	Smithville	googlemaps	No	
72469		AR	Arkansas	Strawberry	googlemaps	No	
72470		Pue.	Puebla	Granjas del Sur	googlemaps	No	
72472		AR	Arkansas	Trumann	googlemaps	No	
72476		AR	Arkansas	WILLIAMS BAPTIST COLLEGE	googlemaps	No	
72479		AR	Arkansas	Weiner	googlemaps	No	
72501		AR	Arkansas	Batesville	googlemaps	No	
72513		AR	Arkansas	Ash Flat	googlemaps	No	
72515		AR	Arkansas	Bexar	googlemaps	No	
72519		AR	Arkansas	Calico Rock	googlemaps	No	
72521		AR	Arkansas	Cave City	googlemaps	No	
72523		AR	Arkansas	Concord	googlemaps	No	
72529		AR	Arkansas	Cherokee Village	googlemaps	No	
72530		AR	Arkansas	Drasco	googlemaps	No	
72531		AR	Arkansas	Elizabeth	googlemaps	No	
72532		AR	Arkansas	Evening Shade	googlemaps	No	
72533		AR	Arkansas	Fifty-Six	googlemaps	No	
72534		AR	Arkansas	Floral	googlemaps	No	
72538		AR	Arkansas	Gepp	googlemaps	No	
72542		AR	Arkansas	Hardy	googlemaps	No	
72550		AR	Arkansas	Locust Grove	googlemaps	No	
72554		AR	Arkansas	Mammoth Spring	googlemaps	No	
72560		AR	Arkansas	Hanover	googlemaps	No	
72562		AR	Arkansas	Newark	googlemaps	No	
72566		AR	Arkansas	Pineville	googlemaps	No	
72572		AR	Arkansas	Saffell	googlemaps	No	
72576		AR	Arkansas	Moko	googlemaps	No	
72577		AR	Arkansas	Sidney	googlemaps	No	
72579		AR	Arkansas	Sulphur Rock	googlemaps	No	
72601		AR	Arkansas	Harrison	googlemaps	No	
72611		AR	Arkansas	Alpena	googlemaps	No	
72626		AR	Arkansas	Cotter	googlemaps	No	
72631		AR	Arkansas	Holiday Island	googlemaps	No	
72633		AR	Arkansas	Everton	googlemaps	No	
72635		AR	Arkansas	Gassville	googlemaps	No	
72638		AR	Arkansas	Green Forest	googlemaps	No	
72639		AR	Arkansas	Harriet	googlemaps	No	
72642		AR	Arkansas	Lakeview	googlemaps	No	
72644		AR	Arkansas	Lead Hill	googlemaps	No	
72645		AR	Arkansas	Leslie	googlemaps	No	
72650		AR	Arkansas	Marshall	googlemaps	No	
72653		AR	Arkansas	Salesville	googlemaps	No	
72658		AR	Arkansas	Old Joe	googlemaps	No	
72663		AR	Arkansas	Onia	googlemaps	No	
72675		AR	Arkansas	Saint Joe	googlemaps	No	
72679		AR	Arkansas	Tilly	googlemaps	No	
72680		AR	Arkansas	Alco	googlemaps	No	
72685		AR	Arkansas	Western Grove	googlemaps	No	
72686		AR	Arkansas	Witts Springs	googlemaps	No	
72687		AR	Arkansas	Yellville	googlemaps	No	
72703		AR	Arkansas	Fayetteville	googlemaps	No	
72721		AR	Arkansas	Combs	googlemaps	No	
72727		AR	Arkansas	Elkins	googlemaps	No	
72738		AR	Arkansas	Hindsville	googlemaps	No	
72740		AR	Arkansas	Huntsville	googlemaps	No	
72742		AR	Arkansas	Kingston	googlemaps	No	
72752		AR	Arkansas	Pettigrew	googlemaps	No	
72756		AR	Arkansas	Rogers	googlemaps	No	
72760		Pue.	Puebla	La Cañada	googlemaps	No	
72761		AR	Arkansas	Siloam Springs	googlemaps	No	
72762		AR	Arkansas	Springdale	googlemaps	No	
72764		AR	Arkansas	Springdale	googlemaps	No	
72821		AR	Arkansas	Altus	googlemaps	No	
72823		AR	Arkansas	Atkins	googlemaps	No	
72826		AR	Arkansas	Blue Mountain	googlemaps	No	
72827		AR	Arkansas	Bluffton	googlemaps	No	
72830		AR	Arkansas	Clarksville	googlemaps	No	
72832		AR	Arkansas	Coal Hill	googlemaps	No	
72833		AR	Arkansas	Danville	googlemaps	No	
72834		AR	Arkansas	Dardanelle	googlemaps	No	
72835		AR	Arkansas	Delaware	googlemaps	No	
72837		AR	Arkansas	Dover	googlemaps	No	
72839		AR	Arkansas	Hagarville	googlemaps	No	
72841		AR	Arkansas	Harvey	googlemaps	No	
72842		AR	Arkansas	Havana	googlemaps	No	
72846		AR	Arkansas	Lamar	googlemaps	No	
72847		AR	Arkansas	London	googlemaps	No	
72851		AR	Arkansas	New Blaine	googlemaps	No	
72852		AR	Arkansas	Oark	googlemaps	No	
72853		AR	Arkansas	Ola	googlemaps	No	
72854		AR	Arkansas		googlemaps	No	
72856		AR	Arkansas	Pelsor	googlemaps	No	
72857		AR	Arkansas	Plainview	googlemaps	No	
72858		AR	Arkansas	Pottsville	googlemaps	No	
72863		AR	Arkansas	Scranton	googlemaps	No	
72901		AR	Arkansas	Fort Smith	googlemaps	No	
72903		AR	Arkansas	Fort Smith	googlemaps	No	
72904		AR	Arkansas	Fort Smith	googlemaps	No	
72923		AR	Arkansas	Barling	googlemaps	No	
72926		AR	Arkansas	Boles	googlemaps	No	
72927		AR	Arkansas	Booneville	googlemaps	No	
72928		AR	Arkansas	Branch	googlemaps	No	
72930		AR	Arkansas	Cecil	googlemaps	No	
72933		AR	Arkansas	Charleston	googlemaps	No	
72934		AR	Arkansas	Chester	googlemaps	No	
72938		AR	Arkansas	Hartford	googlemaps	No	
72940		AR	Arkansas	Huntington	googlemaps	No	
72941		AR	Arkansas	Lavaca	googlemaps	No	
72944		AR	Arkansas	Mansfield	googlemaps	No	
72946		AR	Arkansas	Mountainburg	googlemaps	No	
72947		AR	Arkansas	Mulberry	googlemaps	No	
72951		AR	Arkansas	Ratcliff	googlemaps	No	
72956		AR	Arkansas	Van Buren	googlemaps	No	
72959		AR	Arkansas	Winslow	googlemaps	No	
80002		CO	Colorado	Arvada	googlemaps	No	
80003		CO	Colorado	Westminster	googlemaps	No	
80010		CO	Colorado	Aurora	googlemaps	No	
80011		CO	Colorado	Aurora	googlemaps	No	
80014		CO	Colorado	Denver	googlemaps	No	
80016		CO	Colorado	Foxfield	googlemaps	No	
80019		CO	Colorado	Aurora	googlemaps	No	
80020		CO	Colorado	Broomfield	googlemaps	No	
80021		CO	Colorado	Broomfield	googlemaps	No	
80022		CO	Colorado	Denver	googlemaps	No	
80023		CO	Colorado	Thornton	googlemaps	No	
80027		CO	Colorado	Superior	googlemaps	No	
80031		CO	Colorado	Westminster	googlemaps	No	
80101		CO	Colorado	Agate	googlemaps	No	
80102		CO	Colorado	Bennett	googlemaps	No	
80103		CO	Colorado	Byers	googlemaps	No	
80105		CO	Colorado	Deer Trail	googlemaps	No	
80106		CO	Colorado	Elbert	googlemaps	No	
80110		CO	Colorado	Greenwood Village	googlemaps	No	
80112		CO	Colorado	Greenwood Village	googlemaps	No	
80118		CO	Colorado	Larkspur	googlemaps	No	
80120		CO	Colorado	Littleton	googlemaps	No	
80123		CO	Colorado	Littleton	googlemaps	No	
80125		CO	Colorado	Littleton	googlemaps	No	
80128		CO	Colorado	Littleton	googlemaps	No	
80135		CO	Colorado	Sedalia	googlemaps	No	
80136		CO	Colorado	Strasburg	googlemaps	No	
80137		CO	Colorado	Watkins	googlemaps	No	
80138		CO	Colorado	Parker	googlemaps	No	
80212		CO	Colorado	Denver	googlemaps	No	
80216		CO	Colorado	Denver	googlemaps	No	
80221		CO	Colorado	Thornton	googlemaps	No	
80222		CO	Colorado	Denver	googlemaps	No	
80224		CO	Colorado	Denver	googlemaps	No	
80227		CO	Colorado	Denver	googlemaps	No	
80230		CO	Colorado		googlemaps	No	
80231		CO	Colorado	Denver	googlemaps	No	
80234		CO	Colorado	Westminster	googlemaps	No	
80235		CO	Colorado	Denver	googlemaps	No	
80236		CO	Colorado	Denver	googlemaps	No	
80237		CO	Colorado	Denver	googlemaps	No	
80239		CO	Colorado	Denver	googlemaps	No	
80246		CO	Colorado	Denver	googlemaps	No	
80247		CO	Colorado	Denver	googlemaps	No	
80249		CO	Colorado	Denver	googlemaps	No	
80403		CO	Colorado	Golden	googlemaps	No	
80421		CO	Colorado	Bailey	googlemaps	No	
80422		CO	Colorado	Black Hawk	googlemaps	No	
80423		CO	Colorado	Bond	googlemaps	No	
80424		CO	Colorado	Blue River	googlemaps	No	
80426		CO	Colorado	Burns	googlemaps	No	
80430		CO	Colorado	Walden	googlemaps	No	
80435		CO	Colorado	Dillon	googlemaps	No	
80439		CO	Colorado	Golden	googlemaps	No	
80449		CO	Colorado	Hartsel	googlemaps	No	
80452		CO	Colorado	Idaho Springs	googlemaps	No	
80456		CO	Colorado	Fairplay	googlemaps	No	
80459		CO	Colorado	Kremmling	googlemaps	No	
80461		CO	Colorado	Leadville	googlemaps	No	
80463		CO	Colorado	McCoy	googlemaps	No	
80466		CO	Colorado	Nederland	googlemaps	No	
80467		CO	Colorado	Oak Creek	googlemaps	No	
80468		CO	Colorado	Parshall	googlemaps	No	
80470		CO	Colorado	Pine	googlemaps	No	
80471		CO	Colorado	Pinecliffe	googlemaps	No	
80480		CO	Colorado	Walden	googlemaps	No	
80498		CO	Colorado	Silverthorne	googlemaps	No	
80503		CO	Colorado	Longmont	googlemaps	No	
80504		CO	Colorado	Longmont	googlemaps	No	
80510		CO	Colorado	Allenspark	googlemaps	No	
80513		CO	Colorado	Berthoud	googlemaps	No	
80516		CO	Colorado	Erie	googlemaps	No	
80517		CO	Colorado	Estes Park	googlemaps	No	
80524		CO	Colorado	Fort Collins	googlemaps	No	
80534		CO	Colorado	Loveland	googlemaps	No	
80537		CO	Colorado	Loveland	googlemaps	No	
80540		CO	Colorado	Lyons	googlemaps	No	
80549		CO	Colorado	Wellington	googlemaps	No	
80550		CO	Colorado	Severance	googlemaps	No	
80602		CO	Colorado	Thornton	googlemaps	No	
80603		CO	Colorado	Lochbuie	googlemaps	No	
80612		CO	Colorado	Carr	googlemaps	No	
80640		CO	Colorado		googlemaps	No	
80642		CO	Colorado	Hudson	googlemaps	No	
80643		CO	Colorado	Keenesburg	googlemaps	No	
80649		CO	Colorado	Orchard	googlemaps	No	
80652		CO	Colorado	Roggen	googlemaps	No	
80654		CO	Colorado	Hoyt	googlemaps	No	
80701		CO	Colorado	Fort Morgan	googlemaps	No	
80721		CO	Colorado	Amherst	googlemaps	No	
80723		CO	Colorado	Brush	googlemaps	No	
80728		CO	Colorado	Fleming	googlemaps	No	
80731		CO	Colorado	Haxtun	googlemaps	No	
80733		CO	Colorado	Hillrose	googlemaps	No	
80734		CO	Colorado	Holyoke	googlemaps	No	
80741		CO	Colorado	Merino	googlemaps	No	
80742		CO	Colorado	Raymer	googlemaps	No	
80749		CO	Colorado	Sedgwick	googlemaps	No	
80759		CO	Colorado	Yuma	googlemaps	No	
80801		CO	Colorado	Anton	googlemaps	No	
80802		CO	Colorado	Arapahoe	googlemaps	No	
80804		CO	Colorado	Arriba	googlemaps	No	
80807		CO	Colorado	Burlington	googlemaps	No	
80808		CO	Colorado	Calhan	googlemaps	No	
80809		CO	Colorado		googlemaps	No	
80812		CO	Colorado	Cope	googlemaps	No	
80815		CO	Colorado	Flagler	googlemaps	No	
80816		CO	Colorado	Florissant	googlemaps	No	
80818		CO	Colorado	Genoa	googlemaps	No	
80819		CO	Colorado	Green Mountain Falls	googlemaps	No	
80820		CO	Colorado	Guffey	googlemaps	No	
80821		CO	Colorado	Hugo	googlemaps	No	
80822		CO	Colorado	Joes	googlemaps	No	
80825		CO	Colorado	Kit Carson	googlemaps	No	
80827		CO	Colorado	Lake George	googlemaps	No	
80828		CO	Colorado	Limon	googlemaps	No	
80829		CO	Colorado	Manitou Springs	googlemaps	No	
80831		CO	Colorado	Peyton	googlemaps	No	
80832		CO	Colorado	Ramah	googlemaps	No	
80833		CO	Colorado	Rush	googlemaps	No	
80834		CO	Colorado	Seibert	googlemaps	No	
80835		CO	Colorado	Simla	googlemaps	No	
80836		CO	Colorado	Stratton	googlemaps	No	
80863		CO	Colorado	Woodland Park	googlemaps	No	
80864		CO	Colorado	Yoder	googlemaps	No	
80906		CO	Colorado	Colorado Springs	googlemaps	No	
80926		CO	Colorado	Colorado Springs	googlemaps	No	
80928		CO	Colorado	Colorado Springs	googlemaps	No	
81008		CO	Colorado	Pueblo	googlemaps	No	
81020		CO	Colorado	Aguilar	googlemaps	No	
81021		CO	Colorado	Arlington	googlemaps	No	
81023		CO	Colorado		googlemaps	No	
81025		CO	Colorado	Boone	googlemaps	No	
81030		Johor	Johor		googlemaps	No	
81036		CO	Colorado	Chivington	googlemaps	No	
81039		CO	Colorado	Fowler	googlemaps	No	
81040		CO	Colorado	Gardner	googlemaps	No	
81041		CO	Colorado	Granada	googlemaps	No	
81045		CO	Colorado	Haswell	googlemaps	No	
81047		CO	Colorado	Bristol	googlemaps	No	
81050		CO	Colorado	La Junta	googlemaps	No	
81052		CO	Colorado	Lamar	googlemaps	No	
81054		CO	Colorado	Las Animas	googlemaps	No	
81055		CO	Colorado	La Veta	googlemaps	No	
81058		CO	Colorado	Manzanola	googlemaps	No	
81059		CO	Colorado	Thatcher	googlemaps	No	
81062		CO	Colorado	Olney Springs	googlemaps	No	
81063		CO	Colorado	Ordway	googlemaps	No	
81064		CO	Colorado	Utleyville	googlemaps	No	
81067		CO	Colorado	Rocky Ford	googlemaps	No	
81069		CO	Colorado	Rye	googlemaps	No	
81071		CO	Colorado	Towner	googlemaps	No	
81073		CO	Colorado	Springfield	googlemaps	No	
81076		CO	Colorado	Sugar City	googlemaps	No	
81084		CO	Colorado	Lycan	googlemaps	No	
81089		CO	Colorado		googlemaps	No	
81091		CO	Colorado	Weston	googlemaps	No	
81092		CO	Colorado	Wiley	googlemaps	No	
81101		CO	Colorado	SAND DUNES MO	googlemaps	No	
81120		CO	Colorado	Antonito	googlemaps	No	
81122		CO	Colorado	Chimney Rock	googlemaps	No	
81123		CO	Colorado	Blanca	googlemaps	No	
81125		CO	Colorado	Center	googlemaps	No	
81130		CO	Colorado	Creede	googlemaps	No	
81132		CO	Colorado	Del Norte	googlemaps	No	
81137		CO	Colorado	Ignacio	googlemaps	No	
81140		CO	Colorado	La Jara	googlemaps	No	
81144		CO	Colorado	Monte Vista	googlemaps	No	
81146		CO	Colorado	Mosca	googlemaps	No	
81147		CO	Colorado	Pagosa Springs	googlemaps	No	
81151		CO	Colorado	Sanford	googlemaps	No	
81154		CO	Colorado	South Fork	googlemaps	No	
81201		CO	Colorado	Salida	googlemaps	No	
81210		CO	Colorado	Almont	googlemaps	No	
81211		CO	Colorado	Buena Vista	googlemaps	No	
81212		CO	Colorado	Cañon City	googlemaps	No	
81220		CO	Colorado	Cimarron	googlemaps	No	
81226		CO	Colorado	Florence	googlemaps	No	
81230		CO	Colorado	Gunnison	googlemaps	No	
81232		CO	Colorado	Hillside	googlemaps	No	
81236		CO	Colorado	Nathrop	googlemaps	No	
81240		CO	Colorado	Penrose	googlemaps	No	
81251		CO	Colorado	Twin Lakes	googlemaps	No	
81252		CO	Colorado	Silver Cliff	googlemaps	No	
81253		CO	Colorado	Wetmore	googlemaps	No	
81301		CO	Colorado	Durango	googlemaps	No	
81320		CO	Colorado	Cahone	googlemaps	No	
81323		CO	Colorado	Dolores	googlemaps	No	
81324		CO	Colorado	Dove Creek	googlemaps	No	
81325		CO	Colorado	Egnar	googlemaps	No	
81326		CO	Colorado	Hesperus	googlemaps	No	
81328		CO	Colorado	Mancos	googlemaps	No	
81331		CO	Colorado	Pleasant View	googlemaps	No	
81403		CO	Colorado	Montrose	googlemaps	No	
81413		CO	Colorado	Cedaredge	googlemaps	No	
81415		CO	Colorado	Maher	googlemaps	No	
81416		CO	Colorado	Delta	googlemaps	No	
81418		CO	Colorado		googlemaps	No	
81426		CO	Colorado	Ophir	googlemaps	No	
81428		CO	Colorado	Paonia	googlemaps	No	
81431		CO	Colorado	Redvale	googlemaps	No	
81432		CO	Colorado	Ridgway	googlemaps	No	
81434		CO	Colorado	Somerset	googlemaps	No	
81435		CO	Colorado	Telluride	googlemaps	No	
81522		CO	Colorado	Gateway	googlemaps	No	
81525		CO	Colorado	Mack	googlemaps	No	
81601		CO	Colorado	Glenwood Springs	googlemaps	No	
81610		CO	Colorado	Dinosaur	googlemaps	No	
81611		CO	Colorado	Aspen	googlemaps	No	
81621		CO	Colorado	Basalt	googlemaps	No	
81623		CO	Colorado	Carbondale	googlemaps	No	
81625		CO	Colorado	Craig	googlemaps	No	
81630		CO	Colorado	De Beque	googlemaps	No	
81635		CO	Colorado	BTLMT MESA	googlemaps	No	
81637		CO	Colorado	Gypsum	googlemaps	No	
81638		CO	Colorado		googlemaps	No	
81641		CO	Colorado	Meeker	googlemaps	No	
81642		CO	Colorado	Meredith	googlemaps	No	
81647		CO	Colorado	New Castle	googlemaps	No	
81648		CO	Colorado	Rangely	googlemaps	No	
81650		CO	Colorado	Rifle	googlemaps	No	
81652		CO	Colorado	Silt	googlemaps	No	
81653		CO	Colorado		googlemaps	No	
81654		CO	Colorado	Snowmass	googlemaps	No	
85119		AZ	Arizona	Apache Junction	googlemaps	No	
85120		AZ	Arizona	Apache Junction	googlemaps	No	
85135		AZ	Arizona	Hayden	googlemaps	No	
85139		AZ	Arizona		googlemaps	No	
85142		AZ	Arizona	San Tan Valley	googlemaps	No	
85143		AZ	Arizona	San Tan Valley	googlemaps	No	
85192		AZ	Arizona	Winkelman	googlemaps	No	
85212		AZ	Arizona	Mesa	googlemaps	No	
85248		AZ	Arizona	Chandler	googlemaps	No	
85249		AZ	Arizona	Chandler	googlemaps	No	
85320		AZ	Arizona	Aguila	googlemaps	No	
85321		AZ	Arizona	Ajo	googlemaps	No	
85324		AZ	Arizona	Black Canyon City	googlemaps	No	
85333		AZ	Arizona	Dateland	googlemaps	No	
85339		AZ	Arizona		googlemaps	No	
85342		AZ	Arizona	Morristown	googlemaps	No	
85390		AZ	Arizona	Wickenburg	googlemaps	No	
85533		AZ	Arizona	Clifton	googlemaps	No	
85539		AZ	Arizona	Miami	googlemaps	No	
85541		AZ	Arizona	Star Valley	googlemaps	No	
85542		AZ	Arizona	Peridot	googlemaps	No	
85544		AZ	Arizona	Pine	googlemaps	No	
85545		AZ	Arizona	Roosevelt	googlemaps	No	
85602		AZ	Arizona	Benson	googlemaps	No	
85611		AZ	Arizona	Elgin	googlemaps	No	
85621		AZ	Arizona	Nogales	googlemaps	No	
85632		AZ	Arizona	San Simon	googlemaps	No	
85634		AZ	Arizona	Sells	googlemaps	No	
85637		AZ	Arizona	Sonoita	googlemaps	No	
85643		AZ	Arizona	Fort Grant	googlemaps	No	
85645		AZ	Arizona	Amado	googlemaps	No	
85653		AZ	Arizona	Marana	googlemaps	No	
85658		AZ	Arizona	Marana	googlemaps	No	
85739		AZ	Arizona	Saddlebrooke	googlemaps	No	
85901		AZ	Arizona	Show Low	googlemaps	No	
85931		AZ	Arizona		googlemaps	No	
85935		AZ	Arizona		googlemaps	No	
85937		AZ	Arizona	Snowflake	googlemaps	No	
85941		AZ	Arizona	Whiteriver	googlemaps	No	
86022		AZ	Arizona	Fredonia	googlemaps	No	
86025		AZ	Arizona	Holbrook	googlemaps	No	
86030		AZ	Arizona	Hotevilla-Bacavi	googlemaps	No	
86033		AZ	Arizona	Kayenta	googlemaps	No	
86034		AZ	Arizona	Keams Canyon	googlemaps	No	
86044		AZ	Arizona	Tonalea	googlemaps	No	
